Filename,Time (ps),Total Energy (kJ/mol),dH/dλ vdw-lambda = 0.0000,ΔH λ to 0.0000,ΔH λ to 0.1000,ΔH λ to 0.2000,ΔH λ to 0.3000,ΔH λ to 0.4000,ΔH λ to 0.5000,ΔH λ to 0.6000,ΔH λ to 0.7000,ΔH λ to 0.8000,ΔH λ to 0.9000,ΔH λ to 1.0000
dhdl_modified_409.xvg,0.0000,881420.38,-9352144.0,0.0000000,-43825.063,-44043.595,-44084.160,-44097.642,-44104.123,-44107.196,-44108.403,-44108.779,-44108.860,-44108.867
dhdl_modified_410.xvg,0.0000,828702.50,-8951227.0,0.0000000,-42552.038,-42769.918,-42810.415,-42823.882,-42830.359,-42833.428,-42834.634,-42835.010,-42835.090,-42835.098
dhdl_modified_411.xvg,0.0000,779296.94,-8568402.0,0.0000000,-41318.683,-41535.906,-41576.334,-41589.786,-41596.258,-41599.325,-41600.529,-41600.904,-41600.985,-41600.992
dhdl_modified_412.xvg,0.0000,732989.94,-8202842.5,0.0000000,-40123.776,-40340.336,-40380.695,-40394.132,-40400.599,-40403.663,-40404.866,-40405.240,-40405.321,-40405.328
dhdl_modified_413.xvg,0.0000,689577.31,-7853710.0,0.0000000,-38965.961,-39181.853,-39222.142,-39235.564,-39242.026,-39245.087,-39246.289,-39246.663,-39246.743,-39246.750
dhdl_modified_414.xvg,0.0000,648870.12,-7520226.0,0.0000000,-37843.996,-38059.214,-38099.433,-38112.840,-38119.297,-38122.355,-38123.555,-38123.928,-38124.008,-38124.016
dhdl_modified_415.xvg,0.0000,610693.88,-7201665.5,0.0000000,-36756.725,-36971.264,-37011.412,-37024.803,-37031.255,-37034.310,-37035.509,-37035.882,-37035.961,-37035.969
dhdl_modified_416.xvg,0.0000,574880.62,-6897293.0,0.0000000,-35702.886,-35916.741,-35956.817,-35970.193,-35976.640,-35979.691,-35980.889,-35981.261,-35981.340,-35981.348
dhdl_modified_417.xvg,0.0000,541283.56,-6606492.0,0.0000000,-34681.537,-34894.703,-34934.706,-34948.066,-34954.508,-34957.557,-34958.753,-34959.124,-34959.204,-34959.211
dhdl_modified_418.xvg,0.0000,509757.56,-6328609.5,0.0000000,-33691.542,-33904.014,-33943.944,-33957.288,-33963.725,-33966.770,-33967.964,-33968.335,-33968.415,-33968.422
dhdl_modified_419.xvg,0.0000,480169.38,-6063039.0,0.0000000,-32731.854,-32943.626,-32983.482,-32996.810,-33003.242,-33006.284,-33007.477,-33007.847,-33007.926,-33007.934
dhdl_modified_420.xvg,0.0000,452392.59,-5809191.5,0.0000000,-31801.422,-32012.490,-32052.271,-32065.583,-32072.009,-32075.048,-32076.239,-32076.609,-32076.688,-32076.695
dhdl_modified_421.xvg,0.0000,426314.78,-5566553.5,0.0000000,-30899.402,-31109.760,-31149.466,-31162.762,-31169.183,-31172.219,-31173.408,-31173.777,-31173.856,-31173.863
dhdl_modified_422.xvg,0.0000,401826.47,-5334593.5,0.0000000,-30024.820,-30234.464,-30274.094,-30287.373,-30293.788,-30296.821,-30298.009,-30298.377,-30298.456,-30298.463
dhdl_modified_423.xvg,0.0000,378825.97,-5112814.0,0.0000000,-29176.764,-29385.687,-29425.241,-29438.503,-29444.913,-29447.942,-29449.129,-29449.496,-29449.575,-29449.582
dhdl_modified_424.xvg,0.0000,357218.84,-4900746.5,0.0000000,-28354.374,-28562.572,-28602.048,-28615.294,-28621.698,-28624.724,-28625.909,-28626.276,-28626.354,-28626.361
dhdl_modified_425.xvg,0.0000,336916.31,-4697936.0,0.0000000,-27556.787,-27764.255,-27803.653,-27816.882,-27823.280,-27826.303,-27827.486,-27827.852,-27827.930,-27827.938
dhdl_modified_426.xvg,0.0000,317837.88,-4503978.5,0.0000000,-26783.282,-26990.015,-27029.334,-27042.546,-27048.938,-27051.957,-27053.139,-27053.505,-27053.583,-27053.590
dhdl_modified_427.xvg,0.0000,299905.47,-4318457.0,0.0000000,-26033.036,-26239.030,-26278.269,-26291.464,-26297.850,-26300.866,-26302.046,-26302.411,-26302.489,-26302.496
dhdl_modified_428.xvg,0.0000,283046.81,-4140983.8,0.0000000,-25305.286,-25510.534,-25549.693,-25562.870,-25569.251,-25572.263,-25573.441,-25573.806,-25573.884,-25573.891
dhdl_modified_429.xvg,0.0000,267194.97,-3971195.5,0.0000000,-24599.328,-24803.827,-24842.904,-24856.064,-24862.439,-24865.448,-24866.624,-24866.988,-24867.065,-24867.072
dhdl_modified_430.xvg,0.0000,252286.16,-3808734.0,0.0000000,-23914.423,-24118.167,-24157.163,-24170.304,-24176.673,-24179.679,-24180.853,-24181.217,-24181.294,-24181.301
dhdl_modified_431.xvg,0.0000,238263.16,-3653282.8,0.0000000,-23249.966,-23452.949,-23491.863,-23504.987,-23511.349,-23514.351,-23515.524,-23515.887,-23515.964,-23515.971
dhdl_modified_432.xvg,0.0000,225069.88,-3504513.5,0.0000000,-22605.256,-22807.475,-22846.306,-22859.411,-22865.768,-22868.766,-22869.937,-22870.299,-22870.376,-22870.383
dhdl_modified_433.xvg,0.0000,212655.36,-3362130.5,0.0000000,-21979.691,-22181.141,-22219.887,-22232.974,-22239.325,-22242.319,-22243.489,-22243.850,-22243.927,-22243.934
dhdl_modified_434.xvg,0.0000,200970.22,-3225831.0,0.0000000,-21372.599,-21573.274,-21611.936,-21625.005,-21631.349,-21634.340,-21635.507,-21635.868,-21635.944,-21635.951
dhdl_modified_435.xvg,0.0000,189971.22,-3095362.0,0.0000000,-20783.479,-20983.375,-21021.952,-21035.002,-21041.340,-21044.327,-21045.493,-21045.853,-21045.929,-21045.936
dhdl_modified_436.xvg,0.0000,179615.44,-2970453.8,0.0000000,-20211.729,-20410.841,-20449.331,-20462.363,-20468.694,-20471.677,-20472.841,-20473.201,-20473.276,-20473.283
dhdl_modified_437.xvg,0.0000,169863.08,-2850853.5,0.0000000,-19656.787,-19855.110,-19893.514,-19906.526,-19912.851,-19915.830,-19916.993,-19917.351,-19917.427,-19917.434
dhdl_modified_438.xvg,0.0000,160677.56,-2736329.5,0.0000000,-19118.143,-19315.673,-19353.989,-19366.983,-19373.301,-19376.277,-19377.437,-19377.795,-19377.870,-19377.877
dhdl_modified_439.xvg,0.0000,152023.56,-2626644.0,0.0000000,-18595.232,-18791.964,-18830.192,-18843.166,-18849.478,-18852.449,-18853.608,-18853.965,-18854.040,-18854.047
dhdl_modified_440.xvg,0.0000,143870.03,-2521599.5,0.0000000,-18087.645,-18283.574,-18321.713,-18334.668,-18340.973,-18343.941,-18345.097,-18345.453,-18345.528,-18345.535
dhdl_modified_441.xvg,0.0000,136185.66,-2420979.8,0.0000000,-17594.850,-17789.973,-17828.022,-17840.957,-17847.255,-17850.219,-17851.373,-17851.729,-17851.804,-17851.811
dhdl_modified_442.xvg,0.0000,128942.36,-2324591.0,0.0000000,-17116.401,-17310.712,-17348.671,-17361.586,-17367.877,-17370.837,-17371.990,-17372.345,-17372.419,-17372.426
dhdl_modified_443.xvg,0.0000,122112.95,-2232240.5,0.0000000,-16651.815,-16845.310,-16883.177,-16896.072,-16902.357,-16905.313,-16906.463,-16906.817,-16906.892,-16906.898
dhdl_modified_444.xvg,0.0000,115673.38,-2143760.8,0.0000000,-16200.719,-16393.393,-16431.169,-16444.044,-16450.321,-16453.273,-16454.421,-16454.775,-16454.849,-16454.855
dhdl_modified_445.xvg,0.0000,109599.77,-2058976.6,0.0000000,-15762.665,-15954.514,-15992.197,-16005.052,-16011.323,-16014.270,-16015.416,-16015.769,-16015.843,-16015.850
dhdl_modified_446.xvg,0.0000,103870.12,-1977724.5,0.0000000,-15337.246,-15528.265,-15565.855,-15578.689,-15584.953,-15587.896,-15589.041,-15589.392,-15589.466,-15589.473
dhdl_modified_447.xvg,0.0000,98464.180,-1899853.2,0.0000000,-14924.088,-15114.274,-15151.769,-15164.583,-15170.839,-15173.778,-15174.921,-15175.272,-15175.345,-15175.352
dhdl_modified_448.xvg,0.0000,93361.938,-1825206.0,0.0000000,-14522.763,-14712.111,-14749.512,-14762.304,-14768.554,-14771.488,-14772.629,-14772.979,-14773.052,-14773.059
dhdl_modified_449.xvg,0.0000,88546.266,-1753654.6,0.0000000,-14132.977,-14321.483,-14358.788,-14371.560,-14377.801,-14380.731,-14381.870,-14382.219,-14382.292,-14382.299
dhdl_modified_450.xvg,0.0000,83999.789,-1685059.0,0.0000000,-13754.345,-13942.004,-13979.213,-13991.963,-13998.198,-14001.123,-14002.260,-14002.608,-14002.681,-14002.688
dhdl_modified_451.xvg,0.0000,79706.562,-1619290.1,0.0000000,-13386.520,-13573.329,-13610.441,-13623.170,-13629.397,-13632.318,-13633.452,-13633.800,-13633.873,-13633.879
dhdl_modified_452.xvg,0.0000,75651.711,-1556226.5,0.0000000,-13029.181,-13215.135,-13252.149,-13264.857,-13271.076,-13273.993,-13275.125,-13275.472,-13275.544,-13275.551
dhdl_modified_453.xvg,0.0000,71821.008,-1495747.9,0.0000000,-12681.984,-12867.079,-12903.995,-12916.681,-12922.893,-12925.805,-12926.935,-12927.281,-12927.353,-12927.359
dhdl_modified_454.xvg,0.0000,68201.727,-1437749.2,0.0000000,-12344.660,-12528.893,-12565.709,-12578.373,-12584.577,-12587.485,-12588.613,-12588.958,-12589.030,-12589.036
dhdl_modified_455.xvg,0.0000,64781.270,-1382119.8,0.0000000,-12016.885,-12200.251,-12236.968,-12249.610,-12255.806,-12258.709,-12259.834,-12260.179,-12260.251,-12260.257
dhdl_modified_456.xvg,0.0000,61548.164,-1328760.0,0.0000000,-11698.385,-11880.881,-11917.497,-11930.117,-11936.305,-11939.204,-11940.327,-11940.670,-11940.742,-11940.748
dhdl_modified_457.xvg,0.0000,58491.172,-1277566.8,0.0000000,-11388.841,-11570.462,-11606.977,-11619.574,-11625.755,-11628.648,-11629.769,-11630.112,-11630.183,-11630.189
dhdl_modified_458.xvg,0.0000,55600.594,-1228455.4,0.0000000,-11088.033,-11268.777,-11305.189,-11317.764,-11323.937,-11326.826,-11327.944,-11328.286,-11328.357,-11328.363
dhdl_modified_459.xvg,0.0000,52866.547,-1181333.5,0.0000000,-10795.676,-10975.538,-11011.848,-11024.400,-11030.564,-11033.448,-11034.565,-11034.906,-11034.976,-11034.982
dhdl_modified_460.xvg,0.0000,50280.062,-1136116.2,0.0000000,-10511.516,-10690.492,-10726.698,-10739.228,-10745.384,-10748.263,-10749.377,-10749.717,-10749.788,-10749.794
dhdl_modified_461.xvg,0.0000,47832.672,-1092723.8,0.0000000,-10235.311,-10413.399,-10449.501,-10462.007,-10468.155,-10471.029,-10472.141,-10472.480,-10472.551,-10472.557
dhdl_modified_462.xvg,0.0000,45516.203,-1051074.6,0.0000000,-9966.8010,-10143.996,-10179.993,-10192.476,-10198.616,-10201.485,-10202.595,-10202.933,-10203.003,-10203.009
dhdl_modified_463.xvg,0.0000,43323.523,-1011101.2,0.0000000,-9705.7922,-9882.0917,-9917.9828,-9930.4425,-9936.5735,-9939.4379,-9940.5449,-9940.8824,-9940.9521,-9940.9580
dhdl_modified_464.xvg,0.0000,41247.422,-972730.19,0.0000000,-9452.0456,-9627.4460,-9663.2306,-9675.6667,-9681.7892,-9684.6486,-9685.7532,-9686.0897,-9686.1592,-9686.1650
dhdl_modified_465.xvg,0.0000,39281.250,-935893.19,0.0000000,-9205.3415,-9379.8393,-9415.5168,-9427.9291,-9434.0430,-9436.8973,-9437.9995,-9438.3351,-9438.4043,-9438.4102
dhdl_modified_466.xvg,0.0000,37418.816,-900526.75,0.0000000,-8965.4736,-9139.0658,-9174.6354,-9187.0238,-9193.1290,-9195.9782,-9197.0779,-9197.4126,-9197.4815,-9197.4873
dhdl_modified_467.xvg,0.0000,35654.180,-866567.12,0.0000000,-8732.2294,-8904.9124,-8940.3735,-8952.7378,-8958.8342,-8961.6782,-8962.7754,-8963.1091,-8963.1778,-8963.1836
dhdl_modified_468.xvg,0.0000,33981.988,-833958.50,0.0000000,-8505.4345,-8677.2054,-8712.5572,-8724.8972,-8730.9847,-8733.8235,-8734.9183,-8735.2511,-8735.3195,-8735.3252
dhdl_modified_469.xvg,0.0000,32397.012,-802643.69,0.0000000,-8284.8898,-8455.7456,-8490.9873,-8503.3029,-8509.3815,-8512.2150,-8513.3072,-8513.6391,-8513.7072,-8513.7129
dhdl_modified_470.xvg,0.0000,30894.324,-772567.88,0.0000000,-8070.4067,-8240.3444,-8275.4755,-8287.7664,-8293.8360,-8296.6641,-8297.7538,-8298.0847,-8298.1525,-8298.1582
dhdl_modified_471.xvg,0.0000,29469.303,-743678.50,0.0000000,-7861.8022,-8030.8188,-8065.8384,-8078.1046,-8084.1650,-8086.9877,-8088.0749,-8088.4048,-8088.4724,-8088.4780
dhdl_modified_472.xvg,0.0000,28117.746,-715929.00,0.0000000,-7658.9213,-7827.0139,-7861.9214,-7874.1626,-7880.2139,-7883.0312,-7884.1157,-7884.4447,-7884.5120,-7884.5176
dhdl_modified_473.xvg,0.0000,26835.508,-689270.56,0.0000000,-7461.5858,-7628.7516,-7663.5463,-7675.7624,-7681.8043,-7684.6161,-7685.6981,-7686.0260,-7686.0931,-7686.0986
dhdl_modified_474.xvg,0.0000,25618.820,-663659.19,0.0000000,-7269.6411,-7435.8775,-7470.5588,-7482.7495,-7488.7820,-7491.5883,-7492.6677,-7492.9946,-7493.0614,-7493.0669
dhdl_modified_475.xvg,0.0000,24464.016,-639050.50,0.0000000,-7082.9242,-7248.2286,-7282.7956,-7294.9609,-7300.9840,-7303.7847,-7304.8614,-7305.1873,-7305.2538,-7305.2593
dhdl_modified_476.xvg,0.0000,23367.633,-615402.00,0.0000000,-6901.2691,-7065.6388,-7100.0910,-7112.2306,-7118.2441,-7121.0392,-7122.1132,-7122.4381,-7122.5043,-7122.5098
dhdl_modified_477.xvg,0.0000,22326.633,-592677.56,0.0000000,-6724.5589,-6887.9915,-6922.3281,-6934.4419,-6940.4457,-6943.2351,-6944.3064,-6944.6303,-6944.6963,-6944.7017
dhdl_modified_478.xvg,0.0000,21337.922,-570837.69,0.0000000,-6552.6358,-6715.1289,-6749.3492,-6761.4371,-6767.4311,-6770.2148,-6771.2834,-6771.6063,-6771.6719,-6771.6772
dhdl_modified_479.xvg,0.0000,20398.631,-549845.81,0.0000000,-6385.3586,-6546.9099,-6581.0133,-6593.0750,-6599.0592,-6601.8370,-6602.9029,-6603.2247,-6603.2901,-6603.2954
dhdl_modified_480.xvg,0.0000,19506.143,-529668.25,0.0000000,-6222.6022,-6383.2094,-6417.1952,-6429.2306,-6435.2049,-6437.9769,-6439.0400,-6439.3608,-6439.4259,-6439.4312
dhdl_modified_481.xvg,0.0000,18657.805,-510269.41,0.0000000,-6064.2154,-6223.8763,-6257.7438,-6269.7527,-6275.7169,-6278.4830,-6279.5434,-6279.8631,-6279.9279,-6279.9331
dhdl_modified_482.xvg,0.0000,17851.398,-491620.94,0.0000000,-5910.1007,-6068.8131,-6102.5617,-6114.5440,-6120.4981,-6123.2582,-6124.3157,-6124.6344,-6124.6989,-6124.7041
dhdl_modified_483.xvg,0.0000,17084.584,-473690.47,0.0000000,-5760.1209,-5917.8828,-5951.5118,-5963.4673,-5969.4112,-5972.1653,-5973.2200,-5973.5376,-5973.6018,-5973.6069
dhdl_modified_484.xvg,0.0000,16355.271,-456449.59,0.0000000,-5614.1602,-5770.9697,-5804.4784,-5816.4068,-5822.3404,-5825.0885,-5826.1404,-5826.4569,-5826.5208,-5826.5259
dhdl_modified_485.xvg,0.0000,15661.432,-439869.47,0.0000000,-5472.0993,-5627.9545,-5661.3423,-5673.2436,-5679.1668,-5681.9088,-5682.9577,-5683.2731,-5683.3367,-5683.3418
dhdl_modified_486.xvg,0.0000,15001.225,-423924.78,0.0000000,-5333.8361,-5488.7352,-5522.0014,-5533.8754,-5539.7881,-5542.5239,-5543.5700,-5543.8843,-5543.9476,-5543.9526
dhdl_modified_487.xvg,0.0000,14372.860,-408589.56,0.0000000,-5199.2601,-5353.2015,-5386.3455,-5398.1920,-5404.0941,-5406.8237,-5407.8668,-5408.1801,-5408.2431,-5408.2480
dhdl_modified_488.xvg,0.0000,13774.656,-393839.19,0.0000000,-5068.2654,-5221.2474,-5254.2685,-5266.0874,-5271.9788,-5274.7022,-5275.7423,-5276.0544,-5276.1171,-5276.1221
dhdl_modified_489.xvg,0.0000,13205.021,-379650.09,0.0000000,-4940.7503,-5092.7713,-5125.6690,-5137.4601,-5143.3407,-5146.0577,-5147.0949,-5147.4059,-5147.4682,-5147.4731
dhdl_modified_490.xvg,0.0000,12662.426,-365999.06,0.0000000,-4816.6087,-4967.6673,-5000.4408,-5012.2040,-5018.0737,-5020.7843,-5021.8185,-5022.1284,-5022.1904,-5022.1953
dhdl_modified_491.xvg,0.0000,12145.532,-352866.41,0.0000000,-4695.7614,-4845.8563,-4878.5050,-4890.2401,-4896.0988,-4898.8030,-4899.8342,-4900.1429,-4900.2046,-4900.2095
dhdl_modified_492.xvg,0.0000,11652.962,-340230.38,0.0000000,-4578.1069,-4727.2366,-4759.7600,-4771.4668,-4777.3144,-4780.0121,-4781.0402,-4781.3479,-4781.4093,-4781.4141
dhdl_modified_493.xvg,0.0000,11183.463,-328071.41,0.0000000,-4463.5561,-4611.7195,-4644.1169,-4655.7953,-4661.6317,-4664.3229,-4665.3479,-4665.6544,-4665.7155,-4665.7202
dhdl_modified_494.xvg,0.0000,10735.821,-316369.94,0.0000000,-4352.0167,-4499.2126,-4531.4834,-4543.1332,-4548.9583,-4551.6429,-4552.6649,-4552.9702,-4553.0309,-4553.0356
dhdl_modified_495.xvg,0.0000,10308.955,-305109.03,0.0000000,-4243.4157,-4389.6432,-4421.7868,-4433.4079,-4439.2216,-4441.8995,-4442.9183,-4443.2225,-4443.2829,-4443.2876
dhdl_modified_496.xvg,0.0000,9901.7900,-294270.94,0.0000000,-4137.6669,-4282.9249,-4314.9407,-4326.5328,-4332.3351,-4335.0063,-4336.0219,-4336.3249,-4336.3850,-4336.3896
dhdl_modified_497.xvg,0.0000,9513.3066,-283838.62,0.0000000,-4034.6888,-4178.9765,-4210.8639,-4222.4270,-4228.2176,-4230.8821,-4231.8946,-4232.1963,-4232.2562,-4232.2607
dhdl_modified_498.xvg,0.0000,9142.5547,-273796.06,0.0000000,-3934.4028,-4077.7195,-4109.4779,-4121.0118,-4126.7907,-4129.4484,-4130.4577,-4130.7582,-4130.8177,-4130.8223
dhdl_modified_499.xvg,0.0000,8788.6328,-264127.94,0.0000000,-3836.7343,-3979.0791,-4010.7079,-4022.2125,-4027.9797,-4030.6304,-4031.6365,-4031.9359,-4031.9950,-4031.9995
dhdl_modified_500.xvg,0.0000,8450.7119,-254819.97,0.0000000,-3741.6151,-3882.9875,-3914.4862,-3925.9613,-3931.7165,-3934.3603,-3935.3632,-3935.6613,-3935.7202,-3935.7246
dhdl_modified_501.xvg,0.0000,8127.9912,-245858.20,0.0000000,-3648.9759,-3789.3754,-3820.7433,-3832.1888,-3837.9320,-3840.5688,-3841.5684,-3841.8653,-3841.9238,-3841.9282
dhdl_modified_502.xvg,0.0000,7819.6802,-237228.34,0.0000000,-3558.7406,-3698.1667,-3729.4034,-3740.8190,-3746.5501,-3749.1799,-3750.1762,-3750.4719,-3750.5301,-3750.5344
dhdl_modified_503.xvg,0.0000,7525.0825,-228917.98,0.0000000,-3470.8484,-3609.3007,-3640.4056,-3651.7913,-3657.5102,-3660.1328,-3661.1258,-3661.4203,-3661.4781,-3661.4824
dhdl_modified_504.xvg,0.0000,7243.4971,-220914.17,0.0000000,-3385.2287,-3522.7069,-3553.6794,-3565.0350,-3570.7415,-3573.3570,-3574.3467,-3574.6399,-3574.6974,-3574.7017
dhdl_modified_505.xvg,0.0000,6974.3086,-213205.80,0.0000000,-3301.8279,-3438.3320,-3469.1715,-3480.4969,-3486.1910,-3488.7993,-3489.7856,-3490.0775,-3490.1347,-3490.1389
dhdl_modified_506.xvg,0.0000,6716.8955,-205781.09,0.0000000,-3220.5824,-3356.1122,-3386.8183,-3398.1133,-3403.7949,-3406.3959,-3407.3787,-3407.6695,-3407.7263,-3407.7305
dhdl_modified_507.xvg,0.0000,6470.6826,-198629.09,0.0000000,-3141.4328,-3275.9883,-3306.5603,-3317.8248,-3323.4938,-3326.0875,-3327.0669,-3327.3564,-3327.4129,-3327.4170
dhdl_modified_508.xvg,0.0000,6235.0986,-191738.64,0.0000000,-3064.3148,-3197.8960,-3228.3335,-3239.5674,-3245.2236,-3247.8098,-3248.7859,-3249.0740,-3249.1302,-3249.1343
dhdl_modified_509.xvg,0.0000,6009.6660,-185100.77,0.0000000,-2989.1857,-3121.7928,-3152.0953,-3163.2984,-3168.9417,-3171.5205,-3172.4931,-3172.7800,-3172.8358,-3172.8398
dhdl_modified_510.xvg,0.0000,5793.8691,-178705.03,0.0000000,-2915.9830,-3047.6163,-3077.7832,-3088.9554,-3094.5858,-3097.1571,-3098.1262,-3098.4117,-3098.4672,-3098.4712
dhdl_modified_511.xvg,0.0000,5587.2471,-172542.36,0.0000000,-2844.6570,-2975.3168,-3005.3477,-3016.4888,-3022.1061,-3024.6698,-3025.6354,-3025.9197,-3025.9748,-3025.9788
dhdl_modified_512.xvg,0.0000,5389.3633,-166603.81,0.0000000,-2775.1568,-2904.8436,-2934.7380,-2945.8479,-2951.4520,-2954.0081,-2954.9701,-2955.2531,-2955.3078,-2955.3118
dhdl_modified_513.xvg,0.0000,5199.7871,-160880.48,0.0000000,-2707.4288,-2836.1430,-2865.9003,-2876.9789,-2882.5697,-2885.1181,-2886.0766,-2886.3582,-2886.4126,-2886.4165
dhdl_modified_514.xvg,0.0000,5018.1455,-155364.81,0.0000000,-2641.4330,-2769.1753,-2798.7951,-2809.8422,-2815.4196,-2817.9603,-2818.9152,-2819.1956,-2819.2496,-2819.2534
dhdl_modified_515.xvg,0.0000,4844.0498,-150048.58,0.0000000,-2577.1183,-2703.8894,-2733.3712,-2744.3867,-2749.9506,-2752.4835,-2753.4348,-2753.7138,-2753.7675,-2753.7712
dhdl_modified_516.xvg,0.0000,4677.1465,-144924.19,0.0000000,-2514.4406,-2640.2412,-2669.5846,-2680.5684,-2686.1186,-2688.6437,-2689.5913,-2689.8690,-2689.9223,-2689.9260
dhdl_modified_517.xvg,0.0000,4517.0928,-139984.25,0.0000000,-2453.3539,-2578.1848,-2607.3893,-2618.3413,-2623.8778,-2626.3949,-2627.3389,-2627.6152,-2627.6682,-2627.6719
dhdl_modified_518.xvg,0.0000,4363.5679,-135221.77,0.0000000,-2393.8149,-2517.6771,-2546.7423,-2557.6623,-2563.1850,-2565.6941,-2566.6344,-2566.9093,-2566.9619,-2566.9656
dhdl_modified_519.xvg,0.0000,4216.2764,-130630.27,0.0000000,-2335.7858,-2458.6804,-2487.6058,-2498.4937,-2504.0024,-2506.5035,-2507.4401,-2507.7137,-2507.7659,-2507.7695
dhdl_modified_520.xvg,0.0000,4074.9316,-126203.38,0.0000000,-2279.2272,-2401.1554,-2429.9406,-2440.7963,-2446.2909,-2448.7839,-2449.7168,-2449.9890,-2450.0409,-2450.0444
dhdl_modified_521.xvg,0.0000,3939.2480,-121934.56,0.0000000,-2224.0951,-2345.0579,-2373.7025,-2384.5259,-2390.0063,-2392.4911,-2393.4203,-2393.6911,-2393.7426,-2393.7461
dhdl_modified_522.xvg,0.0000,3808.9639,-117817.80,0.0000000,-2170.3506,-2290.3493,-2318.8528,-2329.6438,-2335.1100,-2337.5865,-2338.5119,-2338.7813,-2338.8325,-2338.8359
dhdl_modified_523.xvg,0.0000,3683.8477,-113847.86,0.0000000,-2117.9633,-2236.9994,-2265.3615,-2276.1199,-2281.5716,-2284.0399,-2284.9615,-2285.2295,-2285.2803,-2285.2837
dhdl_modified_524.xvg,0.0000,3563.6562,-110019.00,0.0000000,-2066.8936,-2184.9685,-2213.1888,-2223.9145,-2229.3517,-2231.8117,-2232.7294,-2232.9960,-2233.0464,-2233.0498
dhdl_modified_525.xvg,0.0000,3448.1660,-106325.91,0.0000000,-2017.1062,-2134.2215,-2162.2996,-2172.9926,-2178.4151,-2180.8667,-2181.7805,-2182.0458,-2182.0958,-2182.0991
dhdl_modified_526.xvg,0.0000,3337.1685,-102763.64,0.0000000,-1968.5688,-2084.7260,-2112.6614,-2123.3216,-2128.7293,-2131.1724,-2132.0824,-2132.3462,-2132.3959,-2132.3992
dhdl_modified_527.xvg,0.0000,3230.4517,-99326.969,0.0000000,-1921.2434,-2036.4443,-2064.2368,-2074.8639,-2080.2568,-2082.6914,-2083.5975,-2083.8598,-2083.9091,-2083.9124
dhdl_modified_528.xvg,0.0000,3127.8433,-96011.820,0.0000000,-1875.1063,-1989.3526,-2017.0018,-2027.5959,-2032.9737,-2035.3998,-2036.3020,-2036.5629,-2036.6118,-2036.6150
dhdl_modified_529.xvg,0.0000,3029.1484,-92813.281,0.0000000,-1830.1207,-1943.4144,-1970.9199,-1981.4808,-1986.8435,-1989.2609,-1990.1592,-1990.4187,-1990.4672,-1990.4703
dhdl_modified_530.xvg,0.0000,2934.1965,-89727.141,0.0000000,-1786.2575,-1898.6005,-1925.9620,-1936.4896,-1941.8371,-1944.2458,-1945.1401,-1945.3981,-1945.4462,-1945.4493
dhdl_modified_531.xvg,0.0000,2842.8203,-86749.094,0.0000000,-1743.4856,-1854.8799,-1882.0970,-1892.5912,-1897.9234,-1900.3233,-1901.2136,-1901.4702,-1901.5179,-1901.5210
dhdl_modified_532.xvg,0.0000,2754.8721,-83875.477,0.0000000,-1701.7805,-1812.2283,-1839.3009,-1849.7616,-1855.0782,-1857.4694,-1858.3556,-1858.6107,-1858.6581,-1858.6611
dhdl_modified_533.xvg,0.0000,2670.1975,-81102.242,0.0000000,-1661.1120,-1770.6154,-1797.5429,-1807.9701,-1813.2711,-1815.6534,-1816.5356,-1816.7893,-1816.8362,-1816.8392
dhdl_modified_534.xvg,0.0000,2588.6553,-78425.742,0.0000000,-1621.4530,-1730.0144,-1756.7967,-1767.1902,-1772.4755,-1774.8489,-1775.7270,-1775.9791,-1776.0257,-1776.0287
dhdl_modified_535.xvg,0.0000,2510.1113,-75842.422,0.0000000,-1582.7774,-1690.3991,-1717.0358,-1727.3956,-1732.6651,-1735.0294,-1735.9035,-1736.1541,-1736.2003,-1736.2032
dhdl_modified_536.xvg,0.0000,2434.4294,-73348.648,0.0000000,-1545.0561,-1651.7404,-1678.2313,-1688.5572,-1693.8108,-1696.1661,-1697.0360,-1697.2852,-1697.3310,-1697.3339
dhdl_modified_537.xvg,0.0000,2361.5010,-70941.555,0.0000000,-1508.2709,-1614.0205,-1640.3652,-1650.6572,-1655.8947,-1658.2409,-1659.1067,-1659.3543,-1659.3998,-1659.4026
dhdl_modified_538.xvg,0.0000,2291.2034,-68617.797,0.0000000,-1472.3945,-1577.2118,-1603.4102,-1613.6682,-1618.8894,-1621.2265,-1622.0881,-1622.3343,-1622.3793,-1622.3821
dhdl_modified_539.xvg,0.0000,2223.4253,-66374.320,0.0000000,-1437.4028,-1541.2906,-1567.3424,-1577.5663,-1582.7713,-1585.0991,-1585.9565,-1586.2012,-1586.2458,-1586.2485
dhdl_modified_540.xvg,0.0000,2158.0610,-64208.215,0.0000000,-1403.2731,-1506.2341,-1532.1391,-1542.3288,-1547.5173,-1549.8358,-1550.6891,-1550.9322,-1550.9764,-1550.9791
dhdl_modified_541.xvg,0.0000,2095.0066,-62116.562,0.0000000,-1369.9814,-1472.0184,-1497.7762,-1507.9317,-1513.1036,-1515.4128,-1516.2618,-1516.5034,-1516.5473,-1516.5499
dhdl_modified_542.xvg,0.0000,2034.1748,-60096.930,0.0000000,-1337.5108,-1438.6267,-1464.2372,-1474.3584,-1479.5137,-1481.8134,-1482.6582,-1482.8983,-1482.9417,-1482.9443
